Tarapaca,01,Colchane,01403,1583.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,17.0,15.0,15.0,10.0,8.0,3.0,11.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,0.0
Tarapaca,01,Huara,01404,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,10.0,7.0,9.0,11.0,6.0,9.0,12.0,16.0,21.0,19.0,4.0,3.0,6.0,7.0,4.0,8.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,11.0,10.0,1.0,0.0,5.0,9.0,4.0,1.0,1.0,8.0,22.0,33.0,1.0,9.0,1.0
Tarapaca,01,Iquique,01101,223463.0,0,0.0,0.0,0.0,0.0,9.0,7.0,15.0,11.0,20.0,42.0,102.0,257.0,402.0,502.0,462.0,447.0,462.0,421.0,348.0,337.0,289.0,282.0,363.0,317.0,319.0,273.0,261.0,227.0,199.0,206.0,162.0,145.0,181.0,137.0,158.0,207.0,178.0,185.0,160.0,171.0,217.0,212.0,296.0,456.0,542.0,845.0,1211.0,1044.0,961.0,805.0,581.0,150.0
Tarapaca,01,Pica,01405,5958.0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,10.0,0.0,1.0,4.0,1.0,7.0,8.0,10.0,10.0,10.0,14.0,43.0,38.0,24.0,24.0,31.0,34.0,47.0,25.0,29.0,9.0,8.0,5.0,6.0,8.0,3.0,1.0,2.0,4.0,17.0,7.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,48.0,32.0,38.0,24.0,16.0,3.0
Tarapaca,01,Pozo Almonte,01401,17395.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,15.0,38.0,58.0,93.0,104.0,63.0,36.0,76.0,56.0,48.0,43.0,129.0,58.0,43.0,51.0,39.0,25.0,16.0,5.0,10.0,14.0,12.0,13.0,10.0,17.0,30.0,39.0,5.0,9.0,20.0,15.0,20.0,24.0,34.0,56.0,53.0,55.0,50.0,45.0,9.0
Tarapaca,01,Desconocido Tarapaca,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,94.0,29.0,25.0,25.0,30.0,25.0,20.0,21.0,15.0,16.0,33.0,34.0,17.0,16.0,13.0,11.0,13.0,10.0,15.0,40.0,64.0,80.0,85.0,25.0,15.0,10.0,12.0,6.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,7.0,5.0,10.0,7.0,4.0
Tarapaca,01,Total,,382773.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,30.0,40.0,54.0,84.0,230.0,503.0,727.0,904.0,889.0,864.0,831.0,704.0,627.0,618.0,543.0,525.0,620.0,678.0,601.0,613.0,506.0,479.0,381.0,363.0,286.0,321.0,365.0,319.0,293.0,337.0,283.0,353.0,309.0,258.0,317.0,359.0,504.0,716.0,866.0,1328.0,1932.0,1715.0,1575.0,1285.0,929.0,268.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antofagasta,02,Antofagasta,02101,425725.0,0,0.0,0.0,1.0,2.0,27.0,32.0,40.0,56.0,111.0,160.0,217.0,312.0,312.0,302.0,347.0,491.0,595.0,700.0,793.0,911.0,757.0,588.0,583.0,677.0,630.0,525.0,437.0,425.0,349.0,286.0,228.0,248.0,279.0,287.0,262.0,233.0,200.0,184.0,149.0,122.0,132.0,140.0,255.0,357.0,476.0,872.0,1580.0,1756.0,1524.0,1292.0,1128.0,233.0
Antofagasta,02,Calama,02201,190336.0,0,0.0,1.0,0.0,2.0,3.0,3.0,8.0,17.0,16.0,39.0,52.0,91.0,233.0,280.0,449.0,803.0,980.0,913.0,741.0,672.0,466.0,353.0,269.0,203.0,195.0,184.0,133.0,145.0,117.0,77.0,64.0,94.0,74.0,38.0,24.0,50.0,31.0,27.0,39.0,44.0,29.0,27.0,19.0,42.0,50.0,94.0,218.0,272.0,230.0,237.0,227.0,58.0
Antofagasta,02,Maria Elena,02302,6814.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,16.0,44.0,44.0,30.0,13.0,12.0,11.0,7.0,41.0,29.0,27.0,7.0,14.0,8.0,12.0,7.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,2.0,3.0,5.0,12.0,47.0,30.0,5.0
Antofagasta,02,Mejillones,02102,14776.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,17.0,30.0,77.0,46.0,52.0,19.0,19.0,10.0,17.0,39.0,50.0,25.0,17.0,10.0,23.0,24.0,9.0,22.0,16.0,14.0,8.0,19.0,17.0,7.0,7.0,15.0,10.0,14.0,11.0,5.0,9.0,7.0,15.0,23.0,31.0,25.0,25.0,30.0,100.0,95.0,111.0,103.0,65.0,27.0
Antofagasta,02,Ollague,02202,287.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,18.0,21.0,33.0,35.0,35.0,36.0,46.0,19.0,20.0,19.0,18.0,13.0,8.0,14.0,4.0,2.0,14.0,7.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,45.0,20.0,32.0,59.0,30.0,14.0
Antofagasta,02,Sierra Gorda,02103,1746.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,12.0,6.0,8.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
Antofagasta,02,Taltal,02104,13657.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,12.0,6.0,9.0,7.0,9.0,12.0,7.0,11.0,21.0,16.0,2.0,10.0,10.0,15.0,9.0,2.0,4.0,2.0,6.0,7.0,2.0,13.0,2.0,3.0,0.0,4.0,9.0,0.0,0.0,3.0,11.0,16.0,10.0,18.0,14.0,12.0,19.0,16.0,14.0,0.0
Antofagasta,02,Tocopilla,02301,28079.0,0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,2.0,6.0,8.0,8.0,4.0,6.0,25.0,50.0,61.0,42.0,22.0,22.0,7.0,8.0,9.0,9.0,19.0,14.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,11.0,6.0,3.0,2.0,4.0,0.0,11.0,12.0,15.0,8.0,29.0,42.0,67.0,104.0,110.0,80.0,14.0
Antofagasta,02,Desconocido Antofagasta,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,41.0,30.0,26.0,20.0,21.0,21.0,26.0,26.0,13.0,13.0,9.0,4.0,8.0,3.0,5.0,6.0,10.0,1.0,7.0,9.0,4.0,11.0,4.0,0.0,3.0,1.0,4.0,1.0,8.0,15.0,17.0,18.0,39.0,23.0,23.0
Antofagasta,02,Total,,691854.0,0.0,0.0,2.0,1.0,4.0,34.0,37.0,63.0,101.0,156.0,253.0,396.0,508.0,654.0,635.0,856.0,1357.0,1674.0,1838.0,1751.0,1753.0,1356.0,1081.0,938.0,987.0,910.0,787.0,643.0,620.0,503.0,402.0,325.0,383.0,381.0,374.0,313.0,326.0,258.0,229.0,220.0,181.0,176.0,210.0,338.0,474.0,578.0,1063.0,2018.0,2245.0,2052.0,1905.0,1598.0,376.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atacama,03,Alto del Carmen,03302,5729.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,14.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,5.0,4.0,0.0
Atacama,03,Caldera,03102,19426.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,7.0,5.0,14.0,7.0,6.0,19.0,20.0,24.0,57.0,31.0,43.0,23.0,3.0,14.0,13.0,3.0,3.0,6.0,3.0,4.0,8.0,1.0,0.0,5.0,0.0,1.0,10.0,29.0,21.0,13.0,23.0,17.0,39.0,30.0,14.0,2.0
Atacama,03,Chanaral,03201,13164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,12.0,2.0,4.0,9.0,6.0,12.0,11.0,10.0,19.0,13.0,21.0,35.0,17.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,16.0,21.0,22.0,14.0,6.0,0.0
Atacama,03,Copiapo,03101,171766.0,0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,12.0,28.0,27.0,14.0,26.0,58.0,114.0,118.0,146.0,153.0,173.0,196.0,301.0,510.0,653.0,633.0,389.0,260.0,148.0,123.0,154.0,91.0,61.0,85.0,71.0,91.0,91.0,31.0,12.0,22.0,15.0,25.0,25.0,28.0,41.0,56.0,148.0,255.0,295.0,256.0,279.0,195.0,41.0
Atacama,03,Diego de Almagro,03202,14358.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,9.0,4.0,2.0,10.0,6.0,1.0,5.0,1.0,11.0,44.0,20.0,40.0,7.0,13.0,15.0,27.0,27.0,33.0,26.0,20.0,11.0,2.0,5.0,5.0,0.0,3.0,1.0,6.0,6.0,7.0,29.0,42.0,48.0,27.0,16.0,1.0
Atacama,03,Freirina,03303,7681.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,10.0,23.0,6.0,4.0,7.0,20.0,24.0,15.0,10.0,6.0,7.0,8.0,22.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,8.0,6.0,12.0,36.0,17.0,2.0
Atacama,03,Huasco,03304,11264.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,6.0,3.0,0.0,1.0,9.0,9.0,3.0,11.0,16.0,8.0,22.0,15.0,28.0,20.0,12.0,9.0,11.0,8.0,16.0,7.0,10.0,27.0,23.0,5.0,1.0,0.0,0.0,1.0,3.0,7.0,12.0,39.0,30.0,4.0
Atacama,03,Tierra Amarilla,03103,14312.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,10.0,2.0,0.0,1.0,10.0,15.0,11.0,5.0,14.0,22.0,23.0,40.0,49.0,49.0,34.0,18.0,22.0,5.0,5.0,2.0,7.0,19.0,25.0,12.0,6.0,1.0,2.0,5.0,6.0,7.0,1.0,5.0,10.0,2.0,6.0,18.0,19.0,38.0,42.0,43.0,11.0
Atacama,03,Vallenar,03301,57009.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,10.0,13.0,3.0,7.0,16.0,27.0,54.0,66.0,55.0,72.0,59.0,33.0,34.0,39.0,37.0,62.0,64.0,86.0,134.0,95.0,135.0,131.0,67.0,50.0,34.0,24.0,17.0,16.0,33.0,24.0,31.0,27.0,27.0,13.0,17.0,22.0,48.0,80.0,66.0,64.0,62.0,5.0
Atacama,03,Desconocido Atacama,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,3.0,1.0,0.0,11.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0
Atacama,03,Total,,314709.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,10.0,24.0,47.0,53.0,24.0,38.0,88.0,169.0,214.0,263.0,241.0,296.0,324.0,394.0,635.0,793.0,837.0,630.0,456.0,360.0,336.0,322.0,300.0,278.0,225.0,202.0,180.0,155.0,86.0,40.0,82.0,84.0,91.0,64.0,72.0,108.0,106.0,202.0,401.0,488.0,502.0,537.0,390.0,68.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coquimbo,04,Andacollo,04103,11791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,3.0,7.0,6.0,0.0,5.0,7.0,4.0,3.0,3.0,2.0,5.0,5.0,10.0,16.0,15.0,23.0,21.0,14.0,12.0,12.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,6.0,14.0,16.0,6.0
Coquimbo,04,Canela,04202,9546.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,5.0,0.0,4.0,3.0,2.0,11.0,19.0,11.0,8.0,5.0,4.0,10.0,8.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,6.0,8.0,17.0,21.0,7.0,12.0,3.0
Coquimbo,04,Combarbala,04302,13884.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,4.0,6.0,8.0,10.0,10.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,0.0,2.0,4.0,22.0,5.0,3.0,8.0,1.0,5.0,8.0,11.0,6.0,3.0,9.0,6.0
Coquimbo,04,Coquimbo,04102,256735.0,0,0.0,0.0,0.0,4.0,13.0,3.0,2.0,1.0,6.0,7.0,20.0,83.0,86.0,69.0,146.0,144.0,156.0,179.0,240.0,235.0,339.0,359.0,352.0,336.0,334.0,339.0,339.0,285.0,207.0,188.0,105.0,123.0,85.0,80.0,45.0,48.0,39.0,31.0,29.0,43.0,54.0,52.0,57.0,83.0,83.0,125.0,179.0,260.0,307.0,337.0,237.0,33.0
Coquimbo,04,Illapel,04201,32801.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,20.0,15.0,18.0,20.0,41.0,43.0,63.0,9.0,23.0,49.0,19.0,31.0,19.0,11.0,18.0,22.0,12.0,33.0,17.0,6.0,9.0,5.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,10.0,21.0,32.0,23.0,28.0,7.0
Coquimbo,04,La Higuera,04104,4450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,9.0,27.0,9.0,17.0,19.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,4.0,0.0,6.0,6.0,1.0
Coquimbo,04,La Serena,04101,249656.0,0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,2.0,3.0,6.0,16.0,51.0,50.0,74.0,111.0,115.0,136.0,196.0,187.0,225.0,270.0,270.0,334.0,338.0,289.0,174.0,230.0,178.0,196.0,125.0,61.0,71.0,84.0,69.0,46.0,47.0,34.0,29.0,20.0,43.0,31.0,57.0,61.0,66.0,90.0,117.0,162.0,259.0,314.0,336.0,378.0,70.0
Coquimbo,04,Los Vilos,04203,23374.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,5.0,12.0,26.0,11.0,12.0,17.0,21.0,18.0,25.0,30.0,25.0,15.0,27.0,20.0,15.0,20.0,7.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,5.0,5.0,5.0,8.0,8.0,27.0,46.0,47.0,55.0,47.0,28.0,12.0
Coquimbo,04,Monte Patria,04303,32527.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,25.0,26.0,24.0,44.0,22.0,30.0,24.0,14.0,13.0,10.0,21.0,24.0,49.0,43.0,36.0,27.0,19.0,16.0,17.0,7.0,7.0,5.0,12.0,2.0,4.0,6.0,7.0,10.0,16.0,22.0,19.0,20.0,34.0,27.0,23.0,16.0,30.0,21.0,2.0
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,32.0,47.0,57.0,114.0,170.0,178.0,151.0,135.0,89.0,82.0,58.0,80.0,115.0,191.0,216.0,246.0,200.0,155.0,133.0,88.0,106.0,46.0,32.0,31.0,9.0,14.0,19.0,41.0,64.0,75.0,136.0,136.0,143.0,87.0,107.0,151.0,119.0,134.0,108.0,121.0,23.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,16.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,12.0,18.0,16.0,19.0,12.0,14.0,5.0,8.0,2.0,3.0,6.0,3.0,1.0,6.0,7.0,5.0,11.0,12.0,16.0,9.0,7.0,14.0,12.0,6.0,13.0,10.0,11.0,2.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,9.0,1.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,15.0,14.0,3.0,6.0,4.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,14.0,12.0,7.0,14.0,1.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,7.0,3.0,24.0,17.0,33.0,27.0,26.0,6.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,5.0,4.0,7.0,2.0,1.0,8.0,11.0,33.0,33.0,22.0,13.0,17.0,15.0,18.0,23.0,34.0,26.0,16.0,14.0,6.0,3.0,3.0,1.0,1.0,8.0,6.0,3.0,3.0,2.0,4.0,9.0,5.0,5.0,10.0,12.0,7.0,19.0,25.0,4.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,10.0,8.0,9.0,17.0,10.0,15.0,9.0,17.0,12.0,2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,6.0,7.0,4.0,7.0,10.0,8.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,17.0,66.0,199.0,220.0,267.0,487.0,526.0,571.0,615.0,706.0,680.0,872.0,841.0,908.0,956.0,969.0,934.0,993.0,814.0,727.0,601.0,365.0,436.0,274.0,226.0,167.0,141.0,103.0,101.0,114.0,175.0,225.0,290.0,314.0,367.0,318.0,460.0,661.0,807.0,959.0,979.0,945.0,185.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,22.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,9.0,1.0,5.0,4.0,13.0,2.0,5.0,14.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,14.0,24.0,7.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,39.0,44.0,21.0,11.0,6.0,9.0,19.0,19.0,25.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,32.0,40.0,30.0,19.0,10.0,7.0,5.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,62.0,85.0,87.0,100.0,100.0,106.0,89.0,84.0,146.0,92.0,70.0,98.0,84.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,12.0,7.0,6.0,10.0,12.0,25.0,33.0,38.0,35.0,27.0,42.0,17.0
