Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,13.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,12.0,15.0,8.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,1.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,10.0,4.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,19.0,28.0,33.0,52.0,34.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,22.0,35.0,41.0,27.0,16.0,16.0,8.0,7.0,10.0,14.0,21.0,17.0,13.0,27.0,15.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,7.0,24.0,33.0,25.0,36.0,87.0,100.0,104.0,90.0,95.0,61.0,59.0,47.0,48.0,88.0,53.0,67.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,20.0,18.0,13.0,12.0,17.0,15.0,22.0,17.0,18.0,11.0,3.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,23.0,26.0,33.0,22.0,35.0,28.0,31.0,49.0,21.0,25.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,18.0,8.0,24.0,25.0,27.0,17.0,11.0,15.0,9.0,1.0,6.0,12.0,11.0,9.0,6.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,9.0,21.0,57.0,85.0,93.0,135.0,111.0,111.0,100.0,87.0,66.0,68.0,53.0,26.0,34.0,10.0,21.0,37.0,43.0,41.0,40.0,52.0,57.0,20.0,33.0,14.0,15.0,19.0,15.0,4.0,5.0,14.0,19.0,28.0,19.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,7.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,11.0,14.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,12.0,9.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,12.0,12.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,2.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,14.0,14.0,10.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,7.0,3.0,5.0,18.0,6.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,18.0,7.0,18.0,12.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,14.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,3.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,8.0,1.0,5.0,3.0,18.0,20.0,47.0,77.0,192.0,192.0,211.0,206.0,221.0,145.0,121.0,130.0,108.0,118.0,146.0,129.0,106.0,82.0,55.0,26.0,42.0,27.0,33.0,22.0,26.0,15.0,26.0,28.0,15.0,21.0,39.0,47.0,32.0,29.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,4.0,13.0,19.0,46.0,77.0,80.0,108.0,157.0,157.0,222.0,184.0,198.0,151.0,111.0,92.0,88.0,142.0,101.0,98.0,122.0,165.0,143.0,122.0,121.0,156.0,115.0,121.0,119.0,115.0,92.0,107.0,96.0,97.0,116.0,133.0,87.0,51.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,23.0,23.0,29.0,47.0,55.0,40.0,49.0,45.0,25.0,35.0,34.0,23.0,13.0,10.0,11.0,11.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,21.0,22.0,7.0,14.0,12.0,11.0,21.0,8.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,15.0,11.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,3.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,98.0,94.0,135.0,143.0,120.0,91.0,93.0,80.0,59.0,78.0,65.0,51.0,47.0,90.0,58.0,95.0,59.0,35.0,36.0,61.0,32.0,9.0,3.0,17.0,24.0,8.0,1.0,1.0,2.0,10.0,19.0,56.0,33.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,2.0,7.0,9.0,15.0,18.0,12.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,70.0,115.0,183.0,175.0,111.0,132.0,85.0,58.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,47.0,73.0,53.0,83.0,46.0,48.0,52.0,28.0,21.0,48.0,36.0,21.0,21.0,26.0,27.0,44.0,26.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,2.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,4.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,81.0,118.0,148.0,234.0,320.0,483.0,546.0,499.0,374.0,329.0,344.0,329.0,322.0,317.0,307.0,333.0,396.0,347.0,431.0,360.0,225.0,261.0,226.0,190.0,169.0,148.0,163.0,210.0,177.0,212.0,206.0,225.0,227.0,297.0,133.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,53.0,74.0,125.0,186.0,182.0,213.0,140.0,174.0,133.0,100.0,97.0,106.0,122.0,120.0,118.0,120.0,145.0,160.0,106.0,102.0,93.0,112.0,119.0,93.0,51.0,65.0,65.0,66.0,72.0,48.0,71.0,74.0,44.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,28.0,21.0,14.0,21.0,25.0,79.0,139.0,198.0,239.0,306.0,411.0,398.0,461.0,426.0,373.0,290.0,275.0,232.0,255.0,346.0,367.0,370.0,390.0,357.0,327.0,218.0,272.0,216.0,191.0,154.0,126.0,129.0,142.0,154.0,172.0,195.0,248.0,251.0,260.0,102.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,7.0,1.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,8.0,6.0,6.0,32.0,24.0,30.0,52.0,43.0,45.0,25.0,22.0,8.0,9.0,8.0,5.0,7.0,14.0,12.0,11.0,8.0,9.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,8.0,4.0,7.0,46.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,107.0,103.0,94.0,106.0,158.0,383.0,632.0,1010.0,1276.0,1772.0,2631.0,2640.0,2730.0,2521.0,2350.0,1970.0,1784.0,1618.0,1593.0,1888.0,1789.0,1784.0,1848.0,1858.0,1671.0,1156.0,1344.0,1216.0,1023.0,934.0,783.0,727.0,800.0,750.0,744.0,825.0,950.0,1002.0,1175.0,627.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,14.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,17.0,21.0,64.0,141.0,188.0,228.0,232.0,282.0,267.0,209.0,170.0,168.0,120.0,104.0,70.0,77.0,113.0,56.0,75.0,77.0,100.0,39.0,68.0,76.0,65.0,51.0,32.0,47.0,45.0,27.0,27.0,46.0,22.0,50.0,66.0,49.0,24.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,9.0,23.0,31.0,39.0,69.0,74.0,76.0,56.0,77.0,39.0,32.0,18.0,14.0,10.0,12.0,13.0,7.0,24.0,17.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,4.0,6.0,8.0,9.0,6.0,5.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,212.0,279.0,328.0,282.0,351.0,350.0,250.0,186.0,158.0,90.0,93.0,95.0,67.0,43.0,37.0,37.0,36.0,44.0,47.0,30.0,32.0,27.0,39.0,24.0,17.0,26.0,22.0,28.0,14.0,23.0,30.0,42.0,25.0,19.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,14.0,13.0,38.0,49.0,111.0,281.0,604.0,715.0,750.0,790.0,774.0,655.0,565.0,335.0,276.0,198.0,145.0,112.0,183.0,122.0,119.0,107.0,101.0,88.0,73.0,63.0,59.0,38.0,56.0,29.0,24.0,40.0,64.0,64.0,73.0,68.0,56.0,67.0,72.0,42.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,373.0,550.0,618.0,624.0,610.0,420.0,343.0,255.0,176.0,147.0,75.0,59.0,55.0,66.0,56.0,87.0,80.0,82.0,67.0,54.0,52.0,46.0,51.0,39.0,46.0,25.0,30.0,31.0,55.0,30.0,43.0,47.0,55.0,27.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,41.0,72.0,134.0,391.0,642.0,725.0,686.0,652.0,647.0,563.0,475.0,332.0,279.0,200.0,93.0,113.0,96.0,80.0,98.0,88.0,74.0,78.0,92.0,58.0,73.0,46.0,37.0,47.0,65.0,49.0,38.0,54.0,44.0,45.0,68.0,73.0,50.0,23.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,69.0,96.0,138.0,98.0,90.0,66.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,30.0,12.0,12.0,3.0,8.0,4.0,5.0,21.0,16.0,14.0,12.0,22.0,41.0,32.0,36.0,8.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,22.0,29.0,46.0,51.0,91.0,238.0,419.0,579.0,584.0,742.0,847.0,743.0,572.0,483.0,373.0,246.0,204.0,143.0,112.0,89.0,79.0,99.0,114.0,87.0,69.0,52.0,56.0,70.0,48.0,70.0,71.0,61.0,65.0,59.0,62.0,74.0,72.0,101.0,81.0,52.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,145.0,101.0,129.0,132.0,155.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,13.0,22.0,34.0,13.0,23.0,20.0,8.0,9.0,5.0,7.0,5.0,15.0,4.0,14.0,13.0,4.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,34.0,42.0,81.0,171.0,377.0,588.0,675.0,706.0,760.0,710.0,571.0,460.0,322.0,226.0,203.0,126.0,98.0,83.0,79.0,67.0,82.0,92.0,61.0,47.0,40.0,41.0,55.0,52.0,62.0,52.0,54.0,59.0,46.0,45.0,59.0,83.0,100.0,84.0,51.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,21.0,10.0,19.0,19.0,33.0,59.0,219.0,379.0,510.0,459.0,426.0,387.0,301.0,306.0,188.0,152.0,117.0,91.0,88.0,78.0,74.0,68.0,41.0,55.0,58.0,47.0,35.0,39.0,42.0,31.0,37.0,44.0,41.0,52.0,37.0,37.0,37.0,38.0,43.0,59.0,17.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,306.0,569.0,800.0,797.0,792.0,738.0,571.0,424.0,344.0,228.0,205.0,171.0,120.0,81.0,107.0,81.0,87.0,92.0,112.0,70.0,55.0,40.0,56.0,47.0,77.0,55.0,36.0,23.0,30.0,31.0,26.0,38.0,47.0,54.0,53.0,24.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,90.0,101.0,78.0,77.0,78.0,73.0,114.0,118.0,77.0,72.0,64.0,40.0,51.0,51.0,17.0,20.0,13.0,24.0,26.0,17.0,30.0,59.0,37.0,15.0,11.0,10.0,10.0,14.0,17.0,9.0,3.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,129.0,250.0,346.0,337.0,452.0,403.0,316.0,285.0,191.0,123.0,123.0,58.0,66.0,56.0,57.0,51.0,56.0,44.0,60.0,39.0,37.0,30.0,33.0,49.0,45.0,32.0,47.0,29.0,28.0,41.0,34.0,45.0,52.0,61.0,33.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,80.0,110.0,225.0,609.0,1082.0,1565.0,1753.0,1639.0,1674.0,1222.0,1105.0,828.0,529.0,411.0,277.0,261.0,201.0,213.0,165.0,163.0,208.0,233.0,199.0,180.0,148.0,127.0,139.0,136.0,112.0,118.0,120.0,111.0,138.0,149.0,177.0,201.0,242.0,111.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,280.0,632.0,936.0,1031.0,809.0,813.0,648.0,532.0,366.0,349.0,198.0,105.0,105.0,71.0,92.0,67.0,51.0,53.0,68.0,66.0,79.0,77.0,76.0,58.0,66.0,41.0,40.0,45.0,62.0,65.0,42.0,43.0,49.0,56.0,37.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,49.0,95.0,165.0,388.0,866.0,1036.0,1317.0,1449.0,1438.0,1002.0,800.0,560.0,365.0,248.0,211.0,186.0,207.0,209.0,146.0,150.0,148.0,136.0,90.0,69.0,96.0,61.0,81.0,75.0,89.0,75.0,90.0,74.0,92.0,99.0,81.0,80.0,65.0,31.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,17.0,13.0,19.0,8.0,12.0,40.0,74.0,128.0,225.0,308.0,256.0,246.0,218.0,185.0,132.0,121.0,74.0,48.0,36.0,51.0,39.0,54.0,56.0,30.0,30.0,30.0,24.0,37.0,45.0,31.0,23.0,25.0,34.0,23.0,31.0,19.0,20.0,26.0,42.0,36.0,22.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,20.0,53.0,139.0,294.0,358.0,406.0,387.0,438.0,363.0,246.0,193.0,162.0,151.0,107.0,67.0,64.0,96.0,48.0,59.0,61.0,65.0,39.0,27.0,32.0,35.0,32.0,25.0,13.0,43.0,36.0,38.0,18.0,26.0,29.0,40.0,42.0,28.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,59.0,127.0,71.0,43.0,37.0,31.0,73.0,247.0,521.0,716.0,782.0,700.0,594.0,519.0,399.0,323.0,239.0,150.0,136.0,129.0,115.0,91.0,99.0,96.0,84.0,92.0,115.0,97.0,128.0,132.0,118.0,116.0,108.0,73.0,96.0,69.0,106.0,112.0,111.0,140.0,152.0,124.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,15.0,54.0,30.0,20.0,37.0,39.0,66.0,152.0,281.0,401.0,427.0,421.0,431.0,321.0,185.0,134.0,110.0,57.0,64.0,56.0,57.0,49.0,62.0,70.0,66.0,57.0,30.0,21.0,40.0,44.0,60.0,36.0,39.0,45.0,54.0,25.0,43.0,36.0,37.0,85.0,68.0,47.0,0.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,79.0,187.0,373.0,454.0,399.0,524.0,551.0,406.0,371.0,259.0,187.0,144.0,130.0,108.0,76.0,73.0,55.0,68.0,76.0,70.0,69.0,42.0,44.0,46.0,31.0,46.0,26.0,28.0,32.0,43.0,52.0,44.0,44.0,37.0,53.0,25.0,0.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,22.0,14.0,23.0,31.0,106.0,199.0,368.0,496.0,524.0,631.0,527.0,499.0,407.0,251.0,209.0,206.0,161.0,74.0,106.0,109.0,90.0,93.0,126.0,93.0,59.0,36.0,32.0,61.0,39.0,40.0,52.0,45.0,34.0,36.0,30.0,26.0,40.0,38.0,49.0,47.0,0.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,24.0,19.0,15.0,23.0,77.0,199.0,446.0,546.0,666.0,580.0,643.0,476.0,385.0,260.0,189.0,157.0,100.0,112.0,86.0,65.0,77.0,54.0,69.0,52.0,55.0,53.0,57.0,54.0,48.0,21.0,44.0,44.0,32.0,47.0,48.0,41.0,71.0,90.0,90.0,42.0,0.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,13.0,52.0,73.0,88.0,95.0,118.0,155.0,444.0,948.0,1389.0,1639.0,1736.0,1851.0,1634.0,1286.0,991.0,698.0,547.0,374.0,326.0,316.0,300.0,227.0,267.0,233.0,278.0,249.0,266.0,250.0,191.0,213.0,211.0,172.0,127.0,161.0,155.0,165.0,180.0,189.0,256.0,270.0,138.0,0.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,42.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,5.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,11.0,13.0,4.0,5.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,106.0,214.0,353.0,490.0,487.0,421.0,461.0,371.0,300.0,219.0,133.0,79.0,69.0,68.0,93.0,59.0,64.0,150.0,88.0,56.0,94.0,47.0,41.0,39.0,31.0,26.0,44.0,30.0,48.0,66.0,61.0,57.0,38.0,30.0,0.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,46.0,46.0,66.0,73.0,156.0,380.0,539.0,781.0,677.0,667.0,569.0,392.0,318.0,210.0,189.0,88.0,93.0,113.0,94.0,87.0,78.0,83.0,109.0,91.0,57.0,79.0,61.0,62.0,61.0,54.0,55.0,75.0,41.0,68.0,83.0,100.0,144.0,121.0,63.0,0.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,17.0,61.0,108.0,171.0,258.0,235.0,287.0,234.0,190.0,178.0,120.0,107.0,51.0,69.0,39.0,35.0,31.0,32.0,31.0,25.0,30.0,21.0,29.0,37.0,38.0,33.0,40.0,37.0,15.0,10.0,16.0,8.0,21.0,22.0,35.0,18.0,0.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,31.0,84.0,89.0,147.0,162.0,272.0,236.0,214.0,193.0,187.0,111.0,69.0,51.0,33.0,68.0,46.0,53.0,84.0,94.0,79.0,84.0,62.0,39.0,22.0,35.0,30.0,31.0,18.0,24.0,17.0,26.0,27.0,30.0,50.0,18.0,0.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,6.0,16.0,23.0,46.0,34.0,77.0,176.0,381.0,439.0,406.0,510.0,574.0,442.0,355.0,242.0,225.0,154.0,109.0,91.0,85.0,65.0,44.0,44.0,52.0,67.0,35.0,25.0,62.0,24.0,32.0,38.0,26.0,29.0,39.0,42.0,42.0,54.0,31.0,54.0,65.0,25.0,0.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,8.0,15.0,28.0,61.0,117.0,211.0,309.0,324.0,337.0,336.0,323.0,216.0,157.0,211.0,75.0,69.0,62.0,56.0,70.0,76.0,54.0,24.0,38.0,37.0,41.0,38.0,47.0,20.0,20.0,25.0,29.0,18.0,25.0,32.0,20.0,30.0,31.0,15.0,0.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,37.0,40.0,51.0,72.0,123.0,411.0,996.0,1343.0,1659.0,1605.0,1433.0,1107.0,838.0,583.0,452.0,331.0,207.0,207.0,177.0,131.0,119.0,145.0,127.0,106.0,94.0,62.0,115.0,72.0,76.0,64.0,66.0,54.0,78.0,69.0,75.0,60.0,77.0,114.0,124.0,89.0,0.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,17.0,39.0,61.0,84.0,160.0,152.0,116.0,117.0,82.0,80.0,74.0,36.0,23.0,16.0,26.0,25.0,18.0,15.0,11.0,23.0,11.0,7.0,7.0,7.0,10.0,6.0,6.0,6.0,9.0,3.0,5.0,4.0,16.0,19.0,40.0,11.0,0.0
