Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,39.0,44.0,21.0,11.0,6.0,9.0,19.0,19.0,25.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,32.0,40.0,30.0,19.0,10.0,8.0,17.0,20.0,0.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,62.0,84.0,87.0,100.0,100.0,106.0,89.0,84.0,146.0,93.0,70.0,97.0,84.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,12.0,8.0,6.0,10.0,12.0,25.0,33.0,38.0,35.0,27.0,48.0,64.0,40.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,17.0,15.0,11.0,5.0,7.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,13.0,4.0,0.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,17.0,13.0,20.0,19.0,21.0,15.0,19.0,10.0,15.0,12.0,8.0,5.0,10.0,14.0,6.0,16.0,14.0,18.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,21.0,17.0,12.0,26.0,30.0,41.0,34.0,34.0,28.0,9.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,33.0,35.0,57.0,58.0,35.0,15.0,22.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,8.0,7.0,17.0,9.0,23.0,28.0,15.0,28.0,37.0,50.0,68.0,75.0,40.0,39.0,42.0,25.0,10.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,5.0,8.0,3.0,6.0,12.0,18.0,19.0,13.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,53.0,45.0,52.0,84.0,77.0,57.0,37.0,13.0,20.0,24.0,28.0,32.0,21.0,38.0,34.0,14.0,22.0,25.0,12.0,11.0,17.0,24.0,33.0,23.0,23.0,24.0,36.0,33.0,37.0,41.0,66.0,81.0,59.0,54.0,45.0,56.0,54.0,17.0,0.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,25.0,11.0,9.0,4.0,9.0,11.0,3.0,2.0,2.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,27.0,11.0,4.0,0.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,27.0,21.0,19.0,23.0,33.0,18.0,9.0,10.0,26.0,18.0,5.0,5.0,2.0,5.0,18.0,8.0,8.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,23.0,30.0,14.0,0.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,13.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,13.0,15.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,29.0,14.0,23.0,10.0,17.0,7.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,24.0,15.0,20.0,9.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,14.0,21.0,17.0,13.0,29.0,41.0,64.0,56.0,22.0,46.0,59.0,44.0,54.0,41.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,25.0,33.0,24.0,36.0,87.0,99.0,104.0,90.0,95.0,62.0,59.0,47.0,48.0,89.0,53.0,67.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,20.0,18.0,13.0,12.0,17.0,15.0,23.0,17.0,19.0,13.0,14.0,42.0,48.0,47.0,41.0,54.0,49.0,34.0,26.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,26.0,26.0,30.0,22.0,34.0,28.0,31.0,49.0,21.0,25.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,19.0,7.0,24.0,25.0,27.0,17.0,11.0,15.0,9.0,1.0,6.0,12.0,11.0,9.0,9.0,15.0,34.0,12.0,8.0,4.0,7.0,11.0,8.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,85.0,92.0,135.0,110.0,111.0,102.0,88.0,63.0,68.0,53.0,26.0,34.0,15.0,21.0,37.0,43.0,41.0,40.0,51.0,57.0,19.0,34.0,14.0,15.0,19.0,15.0,4.0,5.0,14.0,19.0,30.0,29.0,46.0,71.0,74.0,55.0,47.0,72.0,74.0,47.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,10.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,14.0,17.0,27.0,25.0,23.0,21.0,25.0,30.0,19.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,12.0,12.0,16.0,4.0,6.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,29.0,20.0,29.0,20.0,13.0,11.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,8.0,5.0,7.0,4.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,6.0,4.0,15.0,5.0,7.0,13.0,1.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,5.0,7.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,12.0,5.0,6.0,17.0,3.0,6.0,6.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,7.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,9.0,6.0,7.0,8.0,15.0,19.0,17.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,12.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,14.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,15.0,4.0,1.0,7.0,8.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,2.0,5.0,3.0,18.0,20.0,49.0,78.0,193.0,191.0,209.0,203.0,220.0,146.0,120.0,129.0,106.0,118.0,146.0,130.0,106.0,82.0,56.0,26.0,40.0,27.0,33.0,23.0,26.0,15.0,26.0,29.0,15.0,21.0,39.0,47.0,32.0,60.0,66.0,78.0,84.0,85.0,74.0,75.0,70.0,42.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,77.0,79.0,108.0,159.0,156.0,222.0,184.0,197.0,150.0,111.0,92.0,88.0,143.0,101.0,98.0,124.0,164.0,144.0,122.0,121.0,156.0,116.0,121.0,117.0,117.0,93.0,107.0,96.0,98.0,116.0,135.0,94.0,105.0,155.0,210.0,205.0,172.0,143.0,154.0,145.0,84.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,24.0,22.0,28.0,47.0,56.0,40.0,49.0,44.0,25.0,35.0,34.0,23.0,13.0,10.0,11.0,10.0,27.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,21.0,22.0,7.0,14.0,14.0,11.0,23.0,20.0,28.0,53.0,31.0,36.0,38.0,42.0,54.0,26.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,3.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,11.0,22.0,36.0,71.0,57.0,99.0,93.0,137.0,143.0,119.0,90.0,93.0,80.0,60.0,79.0,66.0,52.0,46.0,91.0,58.0,95.0,59.0,36.0,37.0,61.0,32.0,9.0,3.0,17.0,25.0,8.0,1.0,1.0,1.0,11.0,19.0,60.0,78.0,95.0,136.0,79.0,56.0,59.0,105.0,174.0,116.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,29.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,7.0,9.0,15.0,18.0,12.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,18.0,20.0,12.0,17.0,9.0,8.0,22.0,11.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,71.0,115.0,182.0,175.0,111.0,133.0,84.0,57.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,47.0,73.0,53.0,84.0,45.0,48.0,52.0,28.0,22.0,48.0,35.0,21.0,20.0,25.0,27.0,45.0,51.0,63.0,78.0,73.0,63.0,59.0,51.0,41.0,41.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,10.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,17.0,14.0,9.0,16.0,7.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,34.0,22.0,8.0,10.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,8.0,12.0,13.0,12.0,6.0,10.0,4.0,18.0,10.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,82.0,121.0,147.0,233.0,323.0,480.0,542.0,496.0,369.0,329.0,342.0,328.0,323.0,315.0,309.0,330.0,396.0,348.0,431.0,358.0,223.0,259.0,225.0,189.0,170.0,147.0,163.0,206.0,176.0,213.0,206.0,225.0,227.0,317.0,334.0,531.0,693.0,563.0,595.0,493.0,430.0,399.0,267.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,55.0,73.0,125.0,187.0,181.0,214.0,138.0,174.0,133.0,101.0,97.0,104.0,121.0,120.0,118.0,120.0,145.0,162.0,104.0,102.0,92.0,111.0,119.0,93.0,51.0,65.0,65.0,66.0,72.0,48.0,71.0,88.0,93.0,164.0,201.0,191.0,133.0,136.0,158.0,119.0,56.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,28.0,20.0,15.0,22.0,26.0,80.0,142.0,198.0,241.0,302.0,412.0,396.0,458.0,428.0,374.0,289.0,273.0,232.0,253.0,344.0,368.0,371.0,390.0,357.0,327.0,217.0,274.0,216.0,193.0,155.0,126.0,131.0,142.0,154.0,173.0,198.0,250.0,253.0,282.0,262.0,458.0,578.0,554.0,593.0,513.0,430.0,476.0,223.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,12.0,12.0,12.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,7.0,2.0,10.0,29.0,22.0,12.0,7.0,5.0,3.0,14.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,6.0,30.0,24.0,29.0,49.0,41.0,42.0,25.0,21.0,6.0,8.0,8.0,5.0,6.0,14.0,12.0,11.0,7.0,9.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,8.0,4.0,4.0,14.0,14.0,22.0,10.0,13.0,10.0,8.0,6.0,61.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,83.0,106.0,102.0,95.0,109.0,162.0,387.0,642.0,1013.0,1275.0,1772.0,2634.0,2624.0,2713.0,2512.0,2347.0,1967.0,1782.0,1616.0,1583.0,1888.0,1796.0,1780.0,1850.0,1859.0,1674.0,1152.0,1340.0,1212.0,1026.0,939.0,777.0,734.0,797.0,749.0,747.0,829.0,957.0,1006.0,1254.0,1327.0,2102.0,2760.0,2448.0,2363.0,2088.0,2066.0,2154.0,1309.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,14.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,5.0,1.0,8.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,64.0,141.0,188.0,228.0,234.0,281.0,266.0,210.0,169.0,168.0,120.0,104.0,70.0,77.0,113.0,56.0,75.0,77.0,100.0,39.0,68.0,77.0,64.0,51.0,32.0,47.0,45.0,28.0,26.0,46.0,22.0,50.0,66.0,52.0,58.0,95.0,98.0,89.0,89.0,98.0,104.0,127.0,63.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,9.0,23.0,31.0,38.0,69.0,74.0,76.0,56.0,77.0,39.0,32.0,18.0,14.0,10.0,11.0,13.0,7.0,24.0,17.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,7.0,11.0,14.0,14.0,12.0,27.0,12.0,15.0,12.0,10.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,211.0,279.0,328.0,283.0,350.0,349.0,250.0,186.0,158.0,90.0,93.0,95.0,67.0,43.0,37.0,37.0,36.0,44.0,49.0,30.0,32.0,27.0,39.0,24.0,17.0,26.0,22.0,29.0,14.0,23.0,29.0,42.0,25.0,39.0,46.0,73.0,57.0,80.0,58.0,42.0,67.0,45.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,14.0,13.0,38.0,49.0,111.0,281.0,603.0,714.0,747.0,789.0,770.0,656.0,563.0,334.0,273.0,196.0,144.0,111.0,181.0,122.0,119.0,108.0,101.0,88.0,73.0,65.0,59.0,38.0,56.0,29.0,22.0,40.0,63.0,64.0,72.0,69.0,56.0,66.0,73.0,88.0,147.0,138.0,152.0,159.0,145.0,142.0,115.0,70.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,373.0,550.0,615.0,624.0,608.0,420.0,343.0,255.0,175.0,147.0,75.0,59.0,56.0,66.0,56.0,87.0,79.0,82.0,67.0,54.0,52.0,46.0,51.0,39.0,46.0,26.0,30.0,31.0,55.0,31.0,43.0,47.0,64.0,61.0,87.0,125.0,117.0,152.0,112.0,96.0,127.0,74.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,41.0,72.0,133.0,391.0,640.0,724.0,687.0,650.0,647.0,562.0,476.0,332.0,278.0,200.0,91.0,113.0,95.0,79.0,98.0,88.0,75.0,79.0,92.0,58.0,73.0,46.0,37.0,47.0,65.0,49.0,38.0,54.0,43.0,45.0,68.0,74.0,50.0,73.0,80.0,98.0,111.0,113.0,105.0,103.0,101.0,48.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,69.0,95.0,138.0,98.0,89.0,67.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,30.0,13.0,12.0,3.0,8.0,4.0,5.0,21.0,16.0,14.0,12.0,22.0,40.0,32.0,37.0,14.0,44.0,35.0,23.0,29.0,17.0,28.0,17.0,7.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,22.0,29.0,46.0,51.0,90.0,237.0,419.0,580.0,582.0,742.0,847.0,742.0,572.0,480.0,375.0,246.0,204.0,141.0,113.0,90.0,79.0,98.0,115.0,88.0,68.0,52.0,56.0,70.0,48.0,70.0,71.0,61.0,66.0,59.0,62.0,75.0,73.0,101.0,89.0,120.0,150.0,156.0,161.0,205.0,207.0,168.0,153.0,76.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,145.0,101.0,128.0,131.0,154.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,13.0,22.0,34.0,13.0,23.0,20.0,8.0,9.0,5.0,7.0,6.0,15.0,4.0,14.0,13.0,10.0,17.0,40.0,13.0,19.0,19.0,31.0,18.0,12.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,34.0,43.0,82.0,171.0,377.0,588.0,675.0,708.0,759.0,711.0,570.0,460.0,321.0,225.0,204.0,127.0,99.0,84.0,79.0,66.0,83.0,91.0,60.0,49.0,40.0,42.0,56.0,51.0,62.0,52.0,54.0,60.0,47.0,44.0,59.0,82.0,101.0,89.0,121.0,131.0,145.0,155.0,156.0,142.0,184.0,179.0,68.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,20.0,10.0,19.0,19.0,33.0,59.0,219.0,379.0,510.0,459.0,428.0,386.0,302.0,301.0,187.0,152.0,116.0,91.0,88.0,78.0,74.0,68.0,41.0,56.0,58.0,47.0,35.0,38.0,42.0,31.0,37.0,44.0,41.0,52.0,37.0,37.0,37.0,38.0,43.0,64.0,34.0,66.0,71.0,88.0,98.0,74.0,82.0,79.0,49.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,305.0,569.0,802.0,797.0,792.0,739.0,572.0,424.0,343.0,228.0,205.0,169.0,119.0,82.0,106.0,82.0,87.0,92.0,111.0,70.0,55.0,39.0,56.0,47.0,78.0,55.0,36.0,22.0,30.0,33.0,25.0,39.0,48.0,55.0,54.0,49.0,119.0,135.0,122.0,112.0,79.0,77.0,94.0,81.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,90.0,101.0,79.0,77.0,78.0,73.0,115.0,118.0,78.0,72.0,64.0,40.0,51.0,51.0,17.0,20.0,13.0,24.0,26.0,17.0,30.0,59.0,37.0,15.0,11.0,10.0,10.0,14.0,17.0,9.0,5.0,18.0,27.0,23.0,40.0,43.0,42.0,32.0,40.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,17.0,17.0,27.0,63.0,129.0,250.0,346.0,336.0,450.0,403.0,315.0,284.0,191.0,122.0,123.0,57.0,67.0,56.0,57.0,51.0,56.0,44.0,60.0,38.0,37.0,30.0,33.0,50.0,44.0,32.0,47.0,30.0,28.0,41.0,34.0,45.0,52.0,63.0,68.0,72.0,77.0,54.0,75.0,85.0,78.0,78.0,54.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,80.0,110.0,225.0,609.0,1083.0,1567.0,1752.0,1640.0,1669.0,1219.0,1105.0,826.0,530.0,410.0,279.0,262.0,200.0,212.0,164.0,163.0,208.0,233.0,198.0,181.0,151.0,127.0,139.0,137.0,113.0,119.0,120.0,112.0,141.0,151.0,178.0,209.0,256.0,269.0,339.0,360.0,361.0,352.0,285.0,326.0,332.0,171.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,279.0,633.0,936.0,1031.0,809.0,810.0,647.0,530.0,365.0,348.0,198.0,105.0,105.0,71.0,92.0,67.0,51.0,53.0,68.0,66.0,79.0,77.0,76.0,58.0,66.0,41.0,40.0,45.0,62.0,65.0,42.0,43.0,50.0,66.0,98.0,88.0,101.0,130.0,121.0,111.0,108.0,109.0,50.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,49.0,95.0,165.0,388.0,866.0,1036.0,1315.0,1447.0,1443.0,1007.0,799.0,560.0,366.0,250.0,211.0,188.0,207.0,204.0,145.0,152.0,145.0,135.0,93.0,69.0,98.0,61.0,81.0,74.0,90.0,75.0,90.0,74.0,92.0,100.0,81.0,78.0,70.0,85.0,157.0,217.0,178.0,171.0,150.0,133.0,149.0,91.0,0.0
